x0,x1,y_low
3.6257058531045914,3.959911957383156,0.33646918275016824
-6.427824407815933,-5.766436845064163,0.26829839176697673
-2.4192249327898026,6.733805179595947,0.29366997210422263
7.652251660823822,-0.5403341203927994,0.28403348517162075
5.20385667681694,5.14087338745594,0.2905837443551206
-0.974675640463829,-3.0843769013881683,0.4249904641006354
-4.9973737597465515,0.4158652424812317,0.34739367052315373
1.1991008967161179,-6.3593728095293045,0.30807101702057366
0.9508577287197113,7.842604175209999,0.28005304168488315
-5.2451294511556625,-1.89936962723732,0.33047640382209503
-1.2191081643104553,2.600868821144104,0.4485786172950185
4.959913060069084,-4.657645478844643,0.3008108559892937
6.403974071145058,1.0238097459077835,0.3077579453224496
-3.667014867067337,-7.217065542936325,0.2767838693782646
-7.672222688794136,4.283173024654388,0.26605329617541223
2.381796658039093,-2.4764400273561478,0.41347642142302127
2.9062752425670624,4.969870835542679,0.3256024378675057
-7.147125467658043,-2.7880942076444626,0.2840265875842292
-3.1386370062828064,1.7116560190916061,0.4060637831238708
6.9329539984464645,-7.529890596866608,0.24707625019680482
4.484376326203346,2.163665384054184,0.3485499130213073
-1.69402614235878,-4.095398411154747,0.36791432003667385
-5.716736271977425,7.404351934790611,0.25811417926976526
0.4798528552055359,-1.336096167564392,0.6353751857166212
1.7315147072076797,0.8525594770908356,0.5403391135915461
-4.464586764574051,-6.921030566096306,0.27449436868826443
-0.43836386501789093,5.578723236918449,0.32999037668507997
5.74052768945694,-3.6471983790397644,0.3008707922718137
7.184650272130966,6.046598166227341,0.2576339274303946
-2.886453256011009,-0.22809062898159027,0.4469504757460671
-6.891497433185577,3.2716632932424545,0.2847942762219221
3.162392184138298,-5.453159809112549,0.3119339067136617
3.4886582642793655,6.858326002955437,0.28361981486729637
-6.690232366323471,-0.9148368239402771,0.3019021215938182
-2.7124731689691544,3.5854054987430573,0.36548464789704965
7.4836273193359375,-5.641919896006584,0.2578785324061617
5.910537987947464,0.03942571580410004,0.32158716204774235
-0.14335064589977264,-6.232882738113403,0.31357205878241845
-4.134354948997498,5.267359703779221,0.30311008745745355
1.9367476552724838,-3.4608203023672104,0.3872364038223913
0.1811160147190094,2.975393459200859,0.4410762509504353
-5.8904759138822556,-4.782144367694855,0.2855387145596995
-1.8950433731079102,7.718093901872635,0.279250385171757
4.158358320593834,-1.5248564928770065,0.36802217565888645
6.727969124913216,4.156737312674522,0.27990927701701257
-3.4686209857463837,-2.099946141242981,0.38331469217277386
-7.441898241639137,1.4002922475337982,0.2858057591855636
2.736505150794983,-7.343512758612633,0.2811366660608134
2.207875281572342,1.837142825126648,0.4485902042093013
-7.971144959330559,-7.905380263924599,0.2361966103898612
-3.9933358430862427,4.594369664788246,0.3171419851111332
6.202650412917137,-2.662618786096573,0.3019553373572804
4.629743650555611,7.030799090862274,0.2716153045874817
-1.4242747724056244,-1.212578609585762,0.5487927289556903
-5.415205970406532,2.2871714383363724,0.32241950022587035
0.6557819843292236,-4.468962639570236,0.3646977859557078
1.4001843482255936,5.954206228256226,0.31642092330112254
-4.67129322886467,-3.772691860795021,0.31920227678188134
-0.6760012060403824,0.7270621210336685,0.7768499930580763
5.377529978752136,-6.5455513298511505,0.2707940218569831
7.9470793306827545,3.148106634616852,0.2696195053517917
-2.249396249651909,-5.079646065831184,0.3311199787513144
-6.222898244857788,6.420108035206795,0.26382488735904175
3.95563505589962,-0.35165104269981384,0.3869970162144984
3.76575930416584,5.391648709774017,0.30572061467770933
-6.037649720907211,-3.335127428174019,0.29885829453181073
-2.060376897454262,0.16463406383991241,0.5226157648983916
7.7612223625183105,-6.108101576566696,0.2514014889417418
5.312644749879837,3.710687279701233,0.30787223881279274
-0.6157660931348801,-5.517187371850014,0.3312312250021159
-4.607260584831238,6.982574000954628,0.2724381066075932
1.3393369764089584,-0.789062887430191,0.6042642085987152
0.5910324156284332,1.2745850682258606,0.63911652016672
-5.355076000094414,-7.467816069722176,0.26034961011643337
-1.3601374626159668,4.031941846013069,0.37489489134687115
4.568761095404625,-2.2251687943935394,0.3452416211527041
6.012883618474007,7.593379497528076,0.2537933284911175
-3.8082267940044403,-1.6501201540231705,0.3792278966957959
-7.7819866091012955,2.8496376425027847,0.27367538831351323
2.0219098329544067,-4.906374245882034,0.3383181324263916
2.547472506761551,2.4129434674978256,0.40953980949263635
-7.256050869822502,-4.344716548919678,0.27100857037849263
-3.2787357568740845,7.155529707670212,0.28055017894915346
6.542734012007713,-1.0872987359762192,0.30449136417800027
4.094338968396187,4.7191489189863205,0.31325815394834555
-1.8341864049434662,-2.5374123454093933,0.43133892834693854
-5.825600162148476,1.9628337919712067,0.31567028764378124
0.12086749076843262,-7.781093165278435,0.2820857411067878
1.8725893050432205,6.295876249670982,0.305899354382946
-4.073389500379562,-0.477408766746521,0.38130991577777024
-0.07858385145664215,3.022841066122055,0.4382158164491352
5.850428938865662,-5.204362377524376,0.2812497704172244
7.29449000954628,0.6018375605344772,0.2905017985426365
-2.5264906138181686,-6.670348703861237,0.2941105192941563
-6.500482797622681,5.82990100979805,0.26686261940448147
3.303528293967247,-3.8984009474515915,0.34435474563272517
3.098605766892433,0.2901094853878021,0.43251958147127917
-6.830408006906509,-6.483602747321129,0.25727333902194216
-2.8213221579790115,5.016159042716026,0.3256588247114549
7.124657571315765,-3.209640622138977,0.28152637874311665
5.551750868558884,6.609009772539139,0.26835729928323815
-0.252261146903038,-0.6655568331480026,0.8881346663266997
-4.274469077587128,3.834204837679863,0.3260062270729563
1.5465125292539597,-5.890740215778351,0.31706597259300784
0.29094037413597107,4.4074210822582245,0.36848840996559523
-5.530528411269188,-2.3506661504507065,0.3190806045242418
-1.5040131211280823,1.149091586470604,0.5455784178035034
4.299509331583977,-7.092333078384399,0.2735725376629189
6.86905862390995,2.726077228784561,0.2891629112285318
-3.077408105134964,-4.53286437690258,0.3332879796912276
-7.082133367657661,7.966893240809441,0.2422402492210017
2.846391022205353,-1.7736768126487732,0.41805823955951865
2.31667897105217,7.280046656727791,0.2845955500342209
-7.612220510840416,-1.4618051946163177,0.28262220888936895
-3.603238046169281,2.038440763950348,0.3796697054442217
6.342871353030205,-4.220195725560188,0.2849759002144664
4.7697819620370865,1.5863903909921646,0.34700544935207017
-1.0341154634952545,-7.654606848955154,0.2830990499460576
-5.056343033909798,4.845638990402222,0.29669521093015966
0.7647683024406433,-2.913851872086525,0.4389637902208177
1.0091087967157364,3.3973542004823685,0.4076788444586981
-4.812489539384842,-5.32887265086174,0.2931782218652446
-0.7857802659273148,6.17137736082077,0.3138903084503305
5.017627775669098,-0.10288412868976593,0.3472632763391975
7.587238639593124,5.703453794121742,0.2562955785958425
-2.359357938170433,-3.521918445825577,0.3755473312311867
-6.363911926746368,0.978331446647644,0.30881471871726973
3.5644979923963547,-6.796784415841103,0.28397211995794486
3.518314614892006,7.647084966301918,0.2716247475138145
-6.28558161854744,-1.578836590051651,0.30785853691744575
-2.311711624264717,2.9209173917770386,0.39851206081639534
7.509398519992828,-4.852672591805458,0.26382708405943756
5.065215438604355,1.4533053189516068,0.3394313922283277
-0.8636828511953354,-7.271517723798752,0.2904380716204029
-4.858610451221466,4.228236377239227,0.30876596163981535
1.0874977558851242,-2.046452358365059,0.4950798334695735
0.843588799238205,3.5300215631723404,0.40327450236807316
-5.103008970618248,-5.711524993181229,0.28425015349140925
-1.111473023891449,6.788224935531616,0.2992505330312599
4.81693808734417,-0.9697400480508804,0.35070804543676026
6.265455141663551,5.335997775197029,0.2745962275459977
-3.5561443865299225,-3.4044502675533295,0.35039345643411823
-7.53333754837513,0.09529978036880493,0.2865062244844535
2.2700716853141785,-6.163763955235481,0.30589840500339105
2.7993107736110687,0.6575147211551666,0.4483596042176487
-7.0047000497579575,-6.600999638438225,0.25457080816038175
-3.0308180451393127,5.899238631129265,0.30449583181018713
6.790162369608879,-3.842735230922699,0.28173678899106847
4.346161857247353,6.4765386283397675,0.2817793221714616
-1.5828507244586945,-0.2830744832754135,0.5933565524182858
-5.577667310833931,3.2171639055013657,0.3088076270484826
